job_id,job_title,job_role,role_category,functional_area,employment_type,industry,exp_min,exp_max,exp_text,company_name,location_1,location_2,salary_min,salary_max,salary_hidden,salary_label,created_date,short_desc,source_file,search_term,company_rating,skills_list,skill_count,location,experience_level,salary_disclosed,salary_min_lpa,salary_max_lpa,job_role_clean,broad_role,skills_normalised
40926000078,Data Analyst,Data Science & Analytics - Other,Data Science & Analytics - Other,Data Science & Analytics,"Full Time, Permanent",Recruitment / Staffing,0,1,0-1 Yrs,Jobaaj Com,Gurugram,Bengaluru,350000.0,600000.0,False,3.5-6 Lacs,2026-09-04 00:27:37,"Strong hands-on experience with Microsoft Power BI, advanced knowledge of DAX, Power Query (M), and SQL|Design, build, and maintain interactive Power BI dashboards and reports; translate business requirements into BI solutions; develop robust data models",2.csv,Data Analyst,,Data Transformation|Business Intelligence|Advanced Excel|ELT|MIS Reporting|Power Query|SQL|Data Analysis|Data Visualization|Data Modeling|Dashboard Development|KPI Reporting|ETL|Power BI Service,14,Gurugram,Entry,True,350000.0,600000.0,Data Science & Analytics - Other,Other IT,kpi reporting|power bi service|data visualization|advanced excel|elt|data transformation|mis reporting|data modeling|dashboard development|etl|power query|business intelligence|sql|data analysis
270826018208,Data Analyst- Geology,Data Analyst,Business Intelligence & Analytics,Data Science & Analytics,"Full Time, Permanent",Financial Services,0,1,0-1 Yrs,S&P Global Market Intelligence,Bengaluru,,0.0,0.0,True,Not Disclosed,2026-08-27 14:23:26,"Degree in Geology, Petroleum, Chemical, or Power Engineering with expertise in wells, power plant, and transmission data|Extract, validate, and analyze energy asset data; research companies and projects; maintain and update databases; resolve client queries; collaborate on data quality improvements",2.csv,Data Analyst,3.9,Drilling|Exploration,2,Bengaluru,Entry,False,,,Data Analyst,Data Analyst,exploration|drilling
290822500368,Data Analyst,Data Analyst,Business Intelligence & Analytics,Data Science & Analytics,"Full Time, Permanent",Internet,0,3,0-3 Yrs,Augie,Bengaluru,,0.0,0.0,True,Not Disclosed,2022-08-29 17:38:13,Responsible for co-ordinating data with other teams with proper understanding of the data requirement presentations .,2.csv,Data Analyst,3.1,Market analysis|Usage|Excel|Data collection|Database|Data Analyst|data visualization|Troubleshooting|Powerpoint,9,Bengaluru,Entry,False,,,Data Analyst,Data Analyst,market analysis|data visualization|usage|data collection|powerpoint|excel|data analyst|troubleshooting|database
240226500948,Data Analyst,Data Analyst,Business Intelligence & Analytics,Data Science & Analytics,"Full Time, Permanent",Real Estate,0,1,0-1 Yrs,RR Groups,Bengaluru,,0.0,0.0,True,Not Disclosed,2026-02-24 17:00:35,"Role Overview:  . We are seeking a highly motivated Fresher Data Analyst to join our growing team| Bachelors degree in Data Science,Statistics,Computer Science,or related field| Good knowledge of Excel and basic SQL",2.csv,Data Analyst,3.0,data analysis|modeling|documentation|bi|strong analytical skills|power bi|problem solving|dashboards|sql|excel|tableau|data modeling|data science|google data studio|business insights|data visualization|communication skills|statistics,18,Bengaluru,Entry,False,,,Data Analyst,Data Analyst,dashboards|google data studio|documentation|sql|problem solving|tableau|data visualization|communication skills|power bi|data modeling|business insights|bi|excel|statistics|data science|modeling|data analysis|strong analytical skills
170524500934,Data Analyst,Data Analyst,Business Intelligence & Analytics,Data Science & Analytics,"Full Time, Permanent",IT Services & Consulting,0,3,0-3 Yrs,Digital Glyde,Kolkata,Mumbai,0.0,0.0,True,Not Disclosed,2024-05-17 16:54:51,"Bachelor s degree in a quantitative field (e.g.,Statistics,Mathematics,Economics) or relevant experience| . 0-3 years of experience in data analysis or a related field|Experience with SQL or other query languages",2.csv,Data Analyst,3.3,Data analysis|Excel|Statistical analysis|Analytical|power bi|data integrity|Data Analyst|data visualization|SQL|Python,10,Kolkata,Entry,False,,,Data Analyst,Data Analyst,analytical|data integrity|statistical analysis|data visualization|power bi|excel|data analyst|python|sql|data analysis
110626504564,Fresher - Data Analyst,Data Analyst,Business Intelligence & Analytics,Data Science & Analytics,"Full Time, Permanent",IT Services & Consulting,0,1,0-1 Yrs,Gravitix Tech Solutions,Visakhapatnam,,0.0,0.0,True,Not Disclosed,2026-06-11 17:17:13,,2.csv,Data Analyst,,Computer science|Data analysis|Data validation|Data modeling|Analytical|data visualization|Business intelligence|Internship|SQL|Python,10,Visakhapatnam,Entry,False,,,Data Analyst,Data Analyst,analytical|computer science|data visualization|data modeling|data validation|python|business intelligence|sql|internship|data analysis
240826005949,Data Analyst,Data Analyst,Business Intelligence & Analytics,Data Science & Analytics,"Full Time, Permanent",Recruitment / Staffing,1,2,1-2 Yrs,Firstmeridian Global Services,Bengaluru,,375000.0,400000.0,False,3.75-4 Lacs,2026-08-24 11:46:03,"Strong knowledge of SQL, proficiency in advanced Microsoft Excel, and experience with Python or R for data analysis|Extract and analyze data, perform data cleaning and transformation, create visualizations using Power BI or Tableau, and manage multiple tasks to meet deadlines",2.csv,Data Analyst,,,0,Bengaluru,Entry,True,375000.0,400000.0,Data Analyst,Data Analyst,
100926021143,Data Analyst,Data Analyst,Business Intelligence & Analytics,Data Science & Analytics,"Full Time, Permanent",IT Services & Consulting,5,7,5-7 Yrs,E4 Software Services,Mumbai (All Areas),,500000.0,1400000.0,False,5-14 Lacs,2026-09-10 14:52:21,"5–7 years experience as Data Analyst with strong SQL and advanced Excel skills|Analyze data using BI tools like Tableau and Domo, track KPIs and trends",2.csv,Data Analyst,4.0,Power BI|BI,2,Mumbai,Mid,True,500000.0,1400000.0,Data Analyst,Data Analyst,power bi|bi
100926018037,Data Analyst,Data Science & Analytics - Other,Data Science & Analytics - Other,Data Science & Analytics,"Full Time, Permanent",Hardware & Networking,2,6,2-6 Yrs,Unique Enterprises,Mumbai (All Areas),,50000.0,70000.0,False,"50,000-70,000",2026-09-10 13:21:50,"Advanced MS Excel skills including VLOOKUP/XLOOKUP, Pivot Tables, Power Query; basic SQL and Power BI preferred|Collect and validate workforce data, manage bulk uploads, track KYC transactions, and generate reports and MIS",2.csv,Data Analyst,,Data Presentation|Data Validation|Data Crunching|Data Processing|Data Analytics|Data Reporting,6,Mumbai,Entry,True,50000.0,70000.0,Data Science & Analytics - Other,Other IT,data analytics|data presentation|data validation|data reporting|data crunching|data processing
100926013358,Data Analyst,IT & Information Security - Other,IT & Information Security - Other,IT & Information Security,"Full Time, Permanent",IT Services & Consulting,2,3,2-3 Yrs,Syansoft,Hyderabad,,0.0,0.0,True,Not Disclosed,2026-09-10 11:45:04,"0-1 year experience in transport logistics, business or technical degree desirable, advanced Excel and data analytics skills|Manage logistics tracking data, shipment milestones, alerts, delays, reporting, and stakeholder coordination in Hyderabad",2.csv,Data Analyst,3.7,Excel|Power Point|Data Analysis|Advanced Excel|Data Analytics,5,Hyderabad,Entry,False,,,IT & Information Security - Other,Other IT,data analytics|power point|advanced excel|excel|data analysis
160926022217,Data Governance Analyst,Data Science & Analytics - Other,Data Science & Analytics - Other,Data Science & Analytics,"Full Time, Permanent",Software Product,3,5,3-5 Yrs,Aon,Bengaluru,,0.0,0.0,True,Not Disclosed,2026-09-16 13:34:50,"3-5 years experience in metadata management with knowledge of data catalogue solutions, SQL skills, and insurance industry data standards|Analyze metadata and taxonomy structures, administer data catalogue, ensure metadata quality and compliance, support data teams, and maintain documentation",2.csv,Data Analyst,3.8,Metadata|Unity Catalog|alation|SQL,4,Bengaluru,Mid,False,,,Data Science & Analytics - Other,Other IT,alation|unity catalog|metadata|sql
160926021076,Data Governance Analyst,Data Analyst,Business Intelligence & Analytics,Data Science & Analytics,"Full Time, Permanent",Financial Services,3,5,3-5 Yrs,Aon,Bengaluru,,1000000.0,2000000.0,False,10-20 Lacs,2026-09-16 13:22:28,"3-5 years experience in metadata management with knowledge of data catalogue solutions and SQL|Analyze metadata and taxonomy structures, administer data catalogue, ensure metadata quality, support data teams, and maintain documentation",2.csv,Data Analyst,3.8,Metadata|Catalog,2,Bengaluru,Mid,True,1000000.0,2000000.0,Data Analyst,Data Analyst,catalog|metadata
270325503411,Data Analyst,Data Analyst,Business Intelligence & Analytics,Data Science & Analytics,"Full Time, Permanent",Engineering & Construction,2,5,2-5 Yrs,Kaba Group,New Delhi,,0.0,0.0,True,Not Disclosed,2025-03-27 17:34:49,,2.csv,Data Analyst,5.0,metadata|python|data analysis|data management|data analytics|data validation|configuration|data mining|data integrity|dashboards|master data management|cleansing|sql|data cleansing|excel|tableau|quality assurance|data visualization|reporting,19,New Delhi,Entry,False,,,Data Analyst,Data Analyst,metadata|data validation|data management|quality assurance|cleansing|tableau|configuration|python|data cleansing|data mining|data visualization|data analysis|master data management|dashboards|data analytics|data integrity|reporting|excel|sql
140726502840,Data Analyst,Data Analyst,Business Intelligence & Analytics,Data Science & Analytics,"Full Time, Permanent",Banking,3,6,3-6 Yrs,Credence Resource Management,Pune,,0.0,0.0,True,Not Disclosed,2026-07-14 16:28:39,"Hands-on experience with Power BI,Tableau,SQL Server,Snowflake,Redshift|Bachelors or Masters degree in Data Analytics,Statistics,Computer Science,Information Systems,or related fields|Experience in US Healthcare,RCM,or other regulated domains is preferred|Experience |6+ years of experience in data analysis,BI,or analytics roles",2.csv,Data Analyst,2.9,dba|data analysis|data analytics|data pipelines|ai|edi|data engineering|data analyst|clinical data|analytics|cloud|advanced sql|automation|apis|advanced excel|compliance|devops|design|data governance|aws|ai model|azure,22,Pune,Mid,False,,,Data Analyst,Data Analyst,dba|data pipelines|edi|data engineering|data analyst|devops|advanced sql|analytics|advanced excel|design|apis|data analysis|ai|data analytics|clinical data|data governance|azure|ai model|aws|cloud|compliance|automation
10926035164,Data Analyst at A FinTech Company,Data Analyst,Business Intelligence & Analytics,Data Science & Analytics,"Full Time, Permanent",FinTech / Payments,0,3,0-3 Yrs,Talentzo Delhi,Bengaluru,,1200000.0,1600000.0,False,12-16 Lacs,2026-09-01 18:30:20,"Experience in techno-functional/channel data management with advanced Excel skills including VLOOKUP, PivotTables, and Macros|Manage data integration and quality, create BI dashboards and reports, monitor KPIs, and analyze trends to improve channel and supply chain performance",2.csv,Data Analyst,,Data Analysis|SQL,2,Bengaluru,Entry,True,1200000.0,1600000.0,Data Analyst,Data Analyst,sql|data analysis
60325504935,DATA ANALYST / DATA EXECUTIVE,Data Analyst,Business Intelligence & Analytics,Data Science & Analytics,"Full Time, Permanent",IT Services & Consulting,0,3,0-3 Yrs,Anutech Solutions,Vijayawada,,0.0,0.0,True,Not Disclosed,2025-03-06 18:03:59,,2.csv,Data Analyst,4.8,Data Analyst|Data Executive,2,Vijayawada,Entry,False,,,Data Analyst,Data Analyst,data executive|data analyst
160926021930,Data Analyst,Data Analyst,Business Intelligence & Analytics,Data Science & Analytics,"Full Time, Permanent",IT Services & Consulting,1,3,1-3 Yrs,Classplus,Noida,,0.0,0.0,True,Not Disclosed,2026-09-16 13:31:19,"Bachelor’s degree in Computer Science, Statistics, Economics or related field with 2+ years experience; proficiency in SQL, MongoDB, and Python|Design dashboards and reports, collaborate with teams to gather data needs, automate data processes using Python",2.csv,Data Analyst,3.5,Advanced Excel|Tableau|SQL|Python,4,Noida,Entry,False,,,Data Analyst,Data Analyst,sql|python|tableau|advanced excel
190626017226,Data Analyst - Fixed Term (3 years),Data Analyst,Business Intelligence & Analytics,Data Science & Analytics,"Full Time, Permanent",Industrial Equipment / Machinery,4,9,4-9 Yrs,CUMI,Chennai,,700000.0,1000000.0,False,7-10 Lacs,2026-09-17 16:00:54,"Experience in data analysis and reporting with expertise in sales performance dashboards|Develop and analyze sales dashboards, report productivity and scorecards, support sales teams with data, manage sales incentive payouts, and provide app training to new joiners",2.csv,Data Analyst,3.7,Data Extraction|Data Reporting,2,Chennai,Mid,True,700000.0,1000000.0,Data Analyst,Data Analyst,data reporting|data extraction
170926502994,Data Analyst,Data Analyst,Business Intelligence & Analytics,Data Science & Analytics,"Full Time, Permanent",Consumer Electronics & Appliances,2,4,2-4 Yrs,Becon,Mumbai,,0.0,0.0,True,Not Disclosed,2026-09-17 17:10:30,"Knowledge of SQL and Power BI is preferred.  . Strong analytical and problem-solving skills.  . Good understanding of inventory,demand planning,and supply chain processes .  . FMCG / D2C / Retail / E-commerce experience will be an advantage.  . Disclaimer: This job posting has been aggregated from external source",2.csv,Data Analyst,4.5,Supply chain|Procurement|Demand planning|MIS|Analytical|Business analytics|Data Analyst|FMCG|Operations|SQL,10,Mumbai,Entry,False,,,Data Analyst,Data Analyst,supply chain|analytical|procurement|operations|fmcg|data analyst|mis|demand planning|business analytics|sql
170926502693,Data Analyst,Data Analyst,Business Intelligence & Analytics,Data Science & Analytics,"Full Time, Permanent",IT Services & Consulting,3,7,3-7 Yrs,Pi Square Technologies,Chennai,,0.0,0.0,True,Not Disclosed,2026-09-17 17:09:53,"45. days maximum. We are hiring Data Analysts to work across dashboarding & BI,data modeling,data quality,and analytics functions supporting our clients|Experience:  . 3",2.csv,Data Analyst,3.6,Automation|Data modeling|Project management|Analytical|Reconciliation|Consulting|Data quality|Stakeholder management|Analytics|SQL,10,Chennai,Mid,False,,,Data Analyst,Data Analyst,analytical|data quality|analytics|project management|reconciliation|data modeling|consulting|sql|automation|stakeholder management
170926500060,Litigation Data Analyst,Data Analyst,Business Intelligence & Analytics,Data Science & Analytics,"Full Time, Permanent",IT Services & Consulting,3,8,3-8 Yrs,Kldiscovery,Remote,,0.0,0.0,True,Not Disclosed,2026-09-17 15:47:00,"Remote,work from home opportunity|This position does not require any license or certification in order to be considered . |Qualifications . Bachelors degree or professional experience (3+ years) . Strong knowledge / working experience of E-Discovery tools,especially,Relativity . .",2.csv,Data Analyst,3.8,data management|hosting|customer service|ai|disaster recovery|ediscovery|data analyst|learning and development|incident response|cyber|automation|data recovery|litigation|compliance|legal|litigation support|communication skills,17,Remote,Mid,False,,,Data Analyst,Data Analyst,ai|learning and development|litigation|incident response|compliance|communication skills|ediscovery|legal|hosting|data recovery|cyber|customer service|data analyst|litigation support|data management|automation|disaster recovery
170926031702,Data Analyst,eCommerce Executive,eCommerce Operations,"Merchandising, Retail & eCommerce","Full Time, Permanent",Consumer Electronics & Appliances,1,4,1-4 Yrs,Hamilton Housewares,Mumbai Suburban,Mumbai (All Areas),300000.0,500000.0,False,3-5 Lacs,2026-09-17 17:37:15,,2.csv,Data Analyst,3.8,MIS|Data Visualization|Macros|Data Reporting,4,Mumbai,Entry,True,300000.0,500000.0,eCommerce Executive,Other IT,data visualization|data reporting|macros|mis
170926012906,Data Analyst,IT & Information Security - Other,IT & Information Security - Other,IT & Information Security,"Full Time, Permanent",Recruitment / Staffing,5,7,5-7 Yrs,Net Connect,Mumbai (All Areas),,0.0,0.0,True,Not Disclosed,2026-09-17 11:22:55,"Proficiency in Python, data visualization (PowerBI, Tableau), Dataiku, statistical modeling (hypothesis testing, regression); knowledge of AML/CTF and transaction monitoring tuning|Perform statistical evaluations for compliance, deliver data-driven insights on AML/KYC models, develop and execute UAT test plans, conduct end-to-end testing of compliance platforms, prepare detailed documentation",2.csv,Data Analyst,3.0,hypothesis testing|data visualization|SQL,3,Mumbai,Mid,False,,,IT & Information Security - Other,Other IT,hypothesis testing|sql|data visualization
160926038195,Data Analyst,IT & Information Security - Other,IT & Information Security - Other,IT & Information Security,"Full Time, Permanent",Recruitment / Staffing,7,9,7-9 Yrs,Net Connect,Chennai,,0.0,0.0,True,Not Disclosed,2026-09-16 16:32:34,"Experience in transversal security or IT roles with Python, DataFrame (Pandas or Polars), SQL, or Power Apps expertise|Support implementation of information security and risk management, coordinate awareness initiatives, monitor IT squad accesses, manage vulnerability and patch management, and document procedures",2.csv,Data Analyst,3.0,Power BI|Data Analysis|DataFrame,3,Chennai,Senior,False,,,IT & Information Security - Other,Other IT,power bi|dataframe|data analysis
150926935160,Data Analyst,Data Analyst,Business Intelligence & Analytics,Data Science & Analytics,"Full Time, Permanent",Legal,7,12,7-12 Yrs,Cornerstone,Hyderabad,Pune,0.0,0.0,True,Not Disclosed,2026-09-15 18:12:05,". We are seeking an experienced Data Analyst to join our Enterprise Data Management team. .,with a core focus on Data Quality,Data Governance,and Master Data Management (MDM)|Preferred Qualifications: . .",2.csv,Data Analyst,3.3,snowflake|python|erp|tableau dashboards|oracle|data analysis|data management|process improvement|master data management|sql|salesforce|data quality|tableau|mdm|data governance|data visualization|data integration,17,Hyderabad,Senior,False,,,Data Analyst,Data Analyst,process improvement|data governance|data quality|mdm|data integration|oracle|snowflake|salesforce|sql|tableau|data visualization|tableau dashboards|python|data management|erp|data analysis|master data management
110926503621,Data Analyst,Data Analyst,Business Intelligence & Analytics,Data Science & Analytics,"Full Time, Permanent",Education / Training,1,3,1-3 Yrs,Iide Education,Mumbai,,0.0,0.0,True,Not Disclosed,2026-09-11 15:53:10,"Experience with ETL tools or orchestration platforms such as Apache Airflow,Airbyte,Prefect,or similar. Hands-on experience with at least one reporting / BI tool: Looker Studio,Power BI,Zoho Analytics,Tableau,or similar. Proficient in Microsoft Excel and / or Google Sheets,including formulas,pivot tables,and data validation. | Should Have",2.csv,Data Analyst,4.0,cloud data|business requirements|airflow|ai|business analytics|analytics|cloud|advanced sql|apache|automation|automation tools|apis|bigquery|aws|business operations|apache airflow|architecture|azure,18,Mumbai,Entry,False,,,Data Analyst,Data Analyst,ai|automation tools|bigquery|azure|cloud data|analytics|apache airflow|business operations|aws|airflow|cloud|apache|architecture|business analytics|advanced sql|automation|apis|business requirements
110926501798,Data Analyst - Visit Networld,Data Analyst,Business Intelligence & Analytics,Data Science & Analytics,"Full Time, Permanent",IT Services & Consulting,2,3,2-3 Yrs,Networld,Rajkot,,0.0,0.0,True,Not Disclosed,2026-09-11 15:39:23,,2.csv,Data Analyst,4.0,ms excel|search engines|data management|ms word|google sheets|online research|data analyst|research|communication skills,9,Rajkot,Entry,False,,,Data Analyst,Data Analyst,ms excel|google sheets|communication skills|research|data analyst|data management|ms word|online research|search engines
100926504155,Data Analyst,Data Analyst,Business Intelligence & Analytics,Data Science & Analytics,"Full Time, Permanent",IT Services & Consulting,1,3,1-3 Yrs,Slash Mark,REMOTE,,0.0,0.0,True,Not Disclosed,2026-09-10 17:57:07,"Eligibility: Bachelors (BTech,BSc,Statistics,or related fields) .",2.csv,Data Analyst,4.4,python|visualization|power bi|data analyst|sql|statistics,6,REMOTE,Entry,False,,,Data Analyst,Data Analyst,visualization|power bi|statistics|data analyst|python|sql
100926021093,Hiring Data Analyst,Data Science & Analytics - Other,Data Science & Analytics - Other,Data Science & Analytics,"Full Time, Permanent",Software Product,1,4,1-4 Yrs,Mechademy,Gurugram,Delhi / NCR,700000.0,1100000.0,False,7-11 Lacs,2026-09-10 14:50:44,"1-3 years experience with Python proficiency and time-series data analysis|Analyze raw industrial sensor data to identify anomalies, quantify asset performance, produce analytical reports, and support product analytics",2.csv,Data Analyst,3.3,Amplitude|Time Series Analysis|Advanced Analytics|Product Analysis|Ab Testing|Mixpanel|Numpy,7,Gurugram,Entry,True,700000.0,1100000.0,Data Science & Analytics - Other,Other IT,time series analysis|numpy|mixpanel|product analysis|advanced analytics|ab testing|amplitude
100926013381,Data Analyst,Data Analyst,Business Intelligence & Analytics,Data Science & Analytics,"Full Time, Permanent",IT Services & Consulting,1,1,1 Yrs,Mindpool Technologies,Pune,,50000.0,250000.0,False,"50,000-2.5 Lacs",2026-09-10 11:45:30,"6 months to 1 year experience with SQL Server, Microsoft Office (Excel pivot tables, charts), and QA/testing skills|Execute daily reports, write and run SQL queries and stored procedures, maintain client setups and configurations, liaise with business analysts and clients",2.csv,Data Analyst,3.3,Pivot Table|Excel|Pivot Chart|Excellent Communication In English|testing|Maintenance|MS Office,7,Pune,Entry,True,50000.0,250000.0,Data Analyst,Data Analyst,ms office|pivot chart|maintenance|testing|excellent communication in english|excel|pivot table
160926501135,Data Analyst,Data Analyst,Business Intelligence & Analytics,Data Science & Analytics,"Full Time, Permanent",IT Services & Consulting,1,3,1-3 Yrs,Indian Internet Solutions,Chhatrapati Sambhajinagar,,0.0,0.0,True,Not Disclosed,2026-09-16 17:25:02,,2.csv,Data Analyst,1.4,algorithms|emerging technologies|python|data analysis|power bi|communication and interpersonal skills|programming languages|data analyst|tableau|operations|data systems|data structures|data visualization|business operations|programming,15,Chhatrapati Sambhajinagar,Entry,False,,,Data Analyst,Data Analyst,emerging technologies|algorithms|programming languages|operations|data systems|tableau|data visualization|communication and interpersonal skills|programming|power bi|data structures|business operations|data analyst|python|data analysis
150926504158,Data Analyst,Data Analyst,Business Intelligence & Analytics,Data Science & Analytics,"Full Time, Permanent",IT Services & Consulting,2,3,2-3 Yrs,Zcodia Technologies,Chennai,,0.0,0.0,True,Not Disclosed,2026-09-15 18:13:17,,2.csv,Data Analyst,3.3,data quality|database management|visualization|data analysis|data systems|data visualization|analytical skills|technical documentation|business intelligence|data analyst,10,Chennai,Entry,False,,,Data Analyst,Data Analyst,data quality|technical documentation|database management|data visualization|analytical skills|data analyst|data systems|visualization|business intelligence|data analysis
150926009239,Data Analyst,Data Science & Analytics - Other,Data Science & Analytics - Other,Data Science & Analytics,"Full Time, Permanent",FMCG,2,7,2-7 Yrs,Naga,Dindigul,,0.0,0.0,True,Not Disclosed,2026-09-15 11:59:47,"2-5 years experience in data analytics with expertise in Power BI (DAX, Power Query, Data Modelling), MySQL/SQL query optimization, Python for automation and data processing, and knowledge of Generative AI/Agentic AI|Collect, validate, and analyze data from multiple sources; develop and maintain Power BI dashboards and reports; write and optimize SQL queries; automate reporting using Python and APIs; explore AI for analytics and decision support; troubleshoot data and connectivity issues",2.csv,Data Analyst,3.6,generative ai|Numpy|SQL|Agentic Ai|data ware|Microsoft Fabric|Pandas|Data Lake|Data Warehousing|sap data|azure,11,Dindigul,Entry,False,,,Data Science & Analytics - Other,Other IT,data ware|azure|agentic ai|llm/gen ai|numpy|data lake|data warehousing|sap data|pandas|microsoft fabric|sql
140926503103,Data Analyst,Data Analyst,Business Intelligence & Analytics,Data Science & Analytics,"Full Time, Permanent",Industrial Equipment / Machinery,4,5,4-5 Yrs,Aditya Birla Insulators,Thane,,0.0,0.0,True,Not Disclosed,2026-09-14 16:14:39,"Experience of 45 years in Home Loans,Retail Lending products or related industry.  . Educational Qualification Graduate preferably in Statistics / Mathematics,Analytics,Computer Science or related fields|Also,the collection strategy must be analytics driven which will help predict NPA,delinquency basis customer behaviours and sourcing parameters.",2.csv,Data Analyst,3.6,Computer science|Loans|Underwriting|Business analytics|Analytical|MySQL|Machine learning|pricing strategy|Monitoring|Python,10,Thane,Mid,False,,,Data Analyst,Data Analyst,analytical|computer science|mysql|machine learning|pricing strategy|underwriting|monitoring|python|business analytics|loans
110926502362,Data Analyst,Data Analyst,Business Intelligence & Analytics,Data Science & Analytics,"Full Time, Permanent",Industrial Equipment / Machinery,3,5,3-5 Yrs,Aditya Birla Insulators,Thane,,0.0,0.0,True,Not Disclosed,2026-09-11 15:51:01,". Handson experience of Python programming (such as different objects,class instance variables,multiple inheritance,generator etc) and multiple packages (such as SciPy,NumPy,Matplotlib,Pandas,seaborn etc) is mandatory,and any packages related to statistical / AlML (such as Tensorflow,Keras etc] is good to have|Familiar with data model development is preferred",2.csv,Data Analyst,3.6,algorithms|authoring|business data|lending|credit risk|generator|power bi|numpy|business planning|data analyst|analytics|pandas|advanced sql|data extraction|matplotlib|keras|model development|data structures|data integration,19,Thane,Mid,False,,,Data Analyst,Data Analyst,numpy|data extraction|data analyst|data structures|advanced sql|authoring|data integration|analytics|credit risk|power bi|pandas|lending|algorithms|keras|business data|matplotlib|model development|business planning|generator
240926013537,Data Analyst,Data Analyst,Business Intelligence & Analytics,Data Science & Analytics,"Full Time, Permanent",Recruitment / Staffing,2,5,2-5 Yrs,Core Connect Hr Consultants,Lucknow,,400000.0,600000.0,False,4-6 Lacs,2026-09-24 10:41:11,"Data analysis skills with advanced Excel and Power BI experience|Prepare reports, develop automated data processes, and support departments with data needs",2.csv,Data Analyst,,Excel,1,Lucknow,Entry,True,400000.0,600000.0,Data Analyst,Data Analyst,excel
230926044460,Data Analyst,System Analyst,IT Infrastructure Services,IT & Information Security,"Full Time, Permanent",Recruitment / Staffing,2,6,2-6 Yrs,Cover Canvas Hr Solutions,Kolkata,,200000.0,450000.0,False,2-4.5 Lacs,2026-09-23 23:32:02,,2.csv,Data Analyst,,System Development|Process Analysis|Business Process Analysis,3,Kolkata,Entry,True,200000.0,450000.0,System Analyst,Other IT,system development|process analysis|business process analysis
170926021718,Data Analyst,Data Analyst,Business Intelligence & Analytics,Data Science & Analytics,"Full Time, Permanent",IT Services & Consulting,5,10,5-10 Yrs,Wissenpro It Solutions,Gurugram,,1000000.0,1500000.0,False,10-15 Lacs,2026-09-17 14:15:00,"Experienced Data Analyst with expertise in AML transaction monitoring, advanced SQL, data lineage, scenario tuning, and UAT|Analyze transaction, customer, account, and payment data to support financial crime detection, design and tune TM scenarios, perform root-cause analysis, and gather requirements",2.csv,Data Analyst,,UAT|Anti Money Laundering|Business Analysis|KYC|Data Profiling|Investigation|Swift Payments|Know Your Customer,8,Gurugram,Mid,True,1000000.0,1500000.0,Data Analyst,Data Analyst,kyc|investigation|know your customer|business analysis|anti money laundering|swift payments|uat|data profiling
150926909023,Data Analyst,Data Analyst,Business Intelligence & Analytics,Data Science & Analytics,"Full Time, Permanent",Recruitment / Staffing,3,5,3-5 Yrs,Teckvalley India,Kolkata,,0.0,0.0,True,Not Disclosed,2026-09-15 11:56:44,"Experience in Power BI dashboard development and data governance|Gather and analyze business requirements, develop interactive dashboards, ensure data quality, manage stakeholder communications, and lead analytics projects",2.csv,Data Analyst,,Business Intelligence|Data Quality|Power Bi|Dashboard Development|Data Governance|Business Analysis,6,Kolkata,Mid,False,,,Data Analyst,Data Analyst,data governance|data quality|power bi|dashboard development|business analysis|business intelligence
310826500452,Data Analyst - Revenue & Metrics,Data Analyst,Business Intelligence & Analytics,Data Science & Analytics,"Full Time, Permanent",Software Product,5,10,5-10 Yrs,"Highlight, A Launchdarkly Company",Bengaluru,,0.0,0.0,True,Not Disclosed,2026-08-31 16:35:52,"Experience building and maintaining data models and dashboards. |Typically requires a minimum of 5 years of related experience in data analytics,business intelligence,or analytics engineering. Strong SQL skills and experience working with structured and large datasets. |Experience with modern data tools (e.g.,Snowflake,dbt,Looker or similar).",2.csv,Data Analyst,,data analytics|data pipelines|business intelligence|data engineering|cadence|data analyst|banking|analytics|data models|data quality|automation|data modeling|automating|billing systems|devops|dashboarding|dbt|communication skills,18,Bengaluru,Mid,False,,,Data Analyst,Data Analyst,data analytics|data quality|dashboarding|data pipelines|banking|data engineering|analytics|data models|billing systems|dbt|cadence|communication skills|automating|data modeling|data analyst|devops|business intelligence|automation
260826011128,Data Analyst with Python,Data Science & Analytics - Other,Data Science & Analytics - Other,Data Science & Analytics,"Full Time, Permanent",Software Product,7,12,7-12 Yrs,Tranzeal,Hyderabad,Chennai,1300000.0,1800000.0,False,13-18 Lacs,2026-08-26 11:05:55,"7+ years IT/data experience with 5+ years as Data Analyst, strong Python and predictive modeling skills|Perform data analysis, predictive modeling, statistical analysis, and create BI reports using tools like Power BI or Tableau|18 LPA salary offered",2.csv,Data Analyst,4.6,Power BI|BI & AI Exposure|Tableau|SQL,4,Hyderabad,Senior,True,1300000.0,1800000.0,Data Science & Analytics - Other,Other IT,power bi|tableau|sql|bi & ai exposure
